Case ID,Created Date,Closed Date,Case Origin,Number of Emails Received,Number of Emails Sent,Contact Reason,Bucket,Topic,Sub-Topic
500dV00000E77MXQAZ,2025-08-07 19:43:57,,Form_Mobile,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E77W9QAJ,2025-08-07 19:07:29,2025-08-11 09:44:09,Email,1,1,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E77mOQAR,2025-08-07 20:50:32,,Form_Mobile,1,1,Null,Account Management,Account Management - Cancellation,
500dV00000E78GzQAJ,2025-08-07 19:19:05,2025-08-11 09:25:27,Form_Mobile,1,1,Null,Payments,Payments - Deposits,
500dV00000E78NdQAJ,2025-08-07 20:31:42,,Form_Mobile,1,1,Systemic in Nature,Goodwill,Goodwill - Fees,
500dV00000E78NjQAJ,2025-08-07 20:57:08,,Form_Mobile,1,,Null,Account Management,Account Management - Data Change,Name
500dV00000E78YhQAJ,2025-08-07 19:27:35,,Form_Web,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E78tpQAB,2025-08-07 21:29:40,2025-08-08 09:27:09,Form_Mobile,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E793UQAR,2025-08-07 20:06:50,2025-08-11 09:59:59,Form_Mobile,1,1,Null,Payments,Payments - Credit,
500dV00000E799vQAB,2025-08-07 20:49:52,2025-08-11 10:10:29,Form_Mobile,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E79CzQAJ,2025-08-07 19:14:57,2025-08-11 09:33:41,Form_Mobile,1,1,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E79EiQAJ,2025-08-07 21:08:43,,Form_Web,1,1,New Scalable,Taxes,Taxes - MISC,
500dV00000E79MhQAJ,2025-08-07 19:30:32,2025-08-08 10:38:33,Phone,,2,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000E79WNQAZ,2025-08-07 19:35:58,2025-08-11 09:36:25,Form_Web,1,1,Product Question,Account Management,Account Management - Client Documents,Account Statement
500dV00000E79crQAB,2025-08-07 19:35:26,2025-08-12 14:42:05,Form_Mobile,2,3,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E79o7QAB,2025-08-07 19:33:18,2025-08-07 19:33:18,Phone,,,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000E79pkQAB,2025-08-07 20:18:41,2025-08-11 11:49:27,Form_Mobile,1,1,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E79t2QAB,2025-08-07 21:43:06,,Form_Mobile,1,1,Null,Account Management,Account Management - Cancellation,
500dV00000E79t6QAB,2025-08-07 22:01:07,2025-08-11 10:47:11,Email,1,1,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000E79zOQAR,2025-08-07 19:47:44,2025-08-11 09:40:44,Email,1,1,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000E7AfKQAV,2025-08-07 19:23:36,2025-08-11 11:18:08,Phone,,2,Systemic in Nature,Payments,Payments - Credit,
500dV00000E7Ak9QAF,2025-08-07 19:19:46,,Form_Mobile,1,1,Null,Payments,Payments - MISC,
500dV00000E7Ap0QAF,2025-08-07 19:33:42,,Form_Web,1,1,Null,Broker Trading,Broker Trading - MISC,
500dV00000E7AvfQAF,2025-08-07 21:10:56,,Form_Mobile,1,1,Systemic in Nature,Broker Trading,Broker Trading - Savings Plans,
500dV00000E7AxGQAV,2025-08-07 21:02:25,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E7BecQAF,2025-08-07 19:54:00,,Form_Mobile,1,,Null,Payments,Payments - Withdrawals,
500dV00000E7BgDQAV,2025-08-07 19:31:38,,Form_Web,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E7BoHQAV,2025-08-07 19:33:06,,Form_Web,1,,Null,Corporate Actions,Corporate Actions - MISC,
500dV00000E7BwMQAV,2025-08-07 19:48:32,2025-08-11 11:46:09,Backoffice,,1,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000E7BzmQAF,2025-08-07 20:37:07,,Form_Mobile,1,1,Systemic in Nature,Account Opening,Account Opening - Opening Process,
500dV00000E7C4RQAV,2025-08-07 19:54:52,2025-08-11 09:43:04,Email,1,1,Systemic in Nature,Account Management,Account Management - IT Issues,
500dV00000E7C4dQAF,2025-08-07 20:43:36,,Form_Mobile,1,,Null,Taxes,Taxes - MISC,
500dV00000E7C7hQAF,2025-08-07 20:03:29,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E7CSeQAN,2025-08-07 19:49:22,2025-08-11 09:40:41,Form_Mobile,1,1,Null,Account Management,Account Management - Data Change,Reference Account
500dV00000E7Ce2QAF,2025-08-07 21:23:32,2025-08-08 11:53:21,Form_Web,2,2,Null,Goodwill,Goodwill - Fees,
500dV00000E7DBvQAN,2025-08-07 21:16:52,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E7DDUQA3,2025-08-07 20:53:19,,Form_Mobile,1,,Null,Taxes,Taxes - MISC,
500dV00000E7DQHQA3,2025-08-07 20:06:20,2025-08-11 09:54:01,Email,1,1,Product Question,Account Management,Account Management - Cancellation,
500dV00000E7DV9QAN,2025-08-07 20:42:55,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - Trade Issues,
500dV00000E7DgRQAV,2025-08-07 21:22:04,,Email,1,,Null,Null,Null,
500dV00000E7DgWQAV,2025-08-07 21:58:41,2025-08-11 10:47:06,Email,1,1,Systemic in Nature,Account Opening,Account Opening - KYC,
500dV00000E7DmrQAF,2025-08-07 20:13:42,,Form_Mobile,1,1,Null,Account Management,Account Management - MISC,
500dV00000E7DmtQAF,2025-08-07 20:16:08,2025-08-11 09:57:02,Email,1,1,Product Question,Account Opening,Account Opening - MISC,
500dV00000E7DoXQAV,2025-08-07 20:33:24,2025-08-11 10:01:50,Form_Mobile,1,1,Null,Payments,Payments - Withdrawals,
500dV00000E7Dq8QAF,2025-08-07 20:23:16,2025-08-11 11:49:27,Form_Mobile,1,1,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E7EEMQA3,2025-08-07 20:55:15,,Form_Web,1,1,Null,Payments,Payments - Deposits,
500dV00000E7EEPQA3,2025-08-07 21:18:43,2025-08-11 10:19:44,Email,1,1,Product Question,Account Management,Account Management - Data Deletion,
500dV00000E7EW5QAN,2025-08-07 20:40:43,,Form_Mobile,1,,Null,Taxes,Taxes - MISC,
500dV00000E7EXmQAN,2025-08-07 22:06:31,2025-08-11 11:49:27,Email,1,2,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E7EpOQAV,2025-08-07 21:01:56,,Email,1,,Null,Account Management,Account Management - Data Change,
500dV00000E7F0gQAF,2025-08-07 20:42:52,,Form_Mobile,1,1,Null,Payments,Payments - Deposits,
500dV00000E7FToQAN,2025-08-07 21:53:34,2025-08-11 10:35:10,Form_Web,1,1,Null,Account Management,Account Management - Client Documents,Account Statement
500dV00000E7FjrQAF,2025-08-07 21:09:00,,Form_Mobile,1,1,Systemic in Nature,Account Management,Account Management - Data Change,Name
500dV00000E7FruQAF,2025-08-07 21:17:55,2025-08-12 15:17:38,Form_Web,1,2,Product Question,Broker Trading,Broker Trading - Downtime,
500dV00000E7G3DQAV,2025-08-07 21:18:01,,Email,1,1,Product Question,Account Opening,Account Opening - KYC,
500dV00000E7GHkQAN,2025-08-07 21:10:11,2025-08-11 10:17:21,Form_Mobile,1,1,Product Question,Payments,Payments - Withdrawals,
500dV00000E7GfvQAF,2025-08-07 21:28:48,2025-08-11 10:30:01,Email,1,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,
500dV00000E7HAaQAN,2025-08-07 21:44:14,2025-08-11 10:37:35,Email,1,1,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000E7HH7QAN,2025-08-07 22:09:39,2025-08-08 11:00:19,Form_Mobile,1,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E7HP4QAN,2025-08-07 21:09:18,2025-08-08 10:49:44,Email,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E7HQlQAN,2025-08-07 21:41:10,2025-08-11 13:59:04,Form_Mobile,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E7HnKQAV,2025-08-07 22:14:02,,Form_Mobile,1,1,Null,Broker Trading,Broker Trading - MISC,
500dV00000E7HqXQAV,2025-08-07 21:45:21,,Form_Mobile,2,2,Systemic in Nature,Payments,Payments - Deposits,
500dV00000E7IEiQAN,2025-08-07 21:19:55,,Form_Mobile,3,3,Product Question,Payments,Payments - Credit,
500dV00000E7J14QAF,2025-08-07 21:52:30,2025-08-11 10:36:13,Form_Mobile,1,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Cancelled Account
500dV00000E7J4HQAV,2025-08-07 21:23:46,2025-08-11 10:36:42,Form_Mobile,1,1,Null,Account Opening,Account Opening - Opening Process,
500dV00000E7J4LQAV,2025-08-07 21:37:39,2025-08-11 10:30:58,Email,1,1,Null,Account Management,Account Management - IT Issues,
500dV00000E7J4OQAV,2025-08-07 22:00:28,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - Trade Issues,
500dV00000E7JE7QAN,2025-08-07 22:06:10,2025-08-11 10:55:44,Form_Mobile,1,1,Systemic in Nature,Payments,Payments - Deposits,
500dV00000E7JXLQA3,2025-08-07 21:42:46,2025-08-11 10:37:33,Email,1,1,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000E7JXOQA3,2025-08-07 22:00:04,,Email,2,1,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000E7JYvQAN,2025-08-07 21:27:40,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E7JcCQAV,2025-08-07 21:58:43,2025-08-11 10:38:02,Form_Web,1,1,Systemic in Nature,Payments,Payments - Account Balance,
500dV00000E7Jp5QAF,2025-08-07 21:50:26,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000E7JymQAF,2025-08-07 21:41:46,,Email,1,1,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000E7K8QQAV,2025-08-07 21:40:16,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E7KZpQAN,2025-08-07 21:41:46,2025-08-11 10:34:04,Email,1,1,System Issue,Account Management,Account Management - 2FA,
500dV00000E7MF3QAN,2025-08-07 22:00:27,,Backoffice,1,1,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000E7MlJQAV,2025-08-07 22:10:06,2025-08-11 10:52:21,Email,1,1,Product Question,Account Management,Account Management - Cancellation,
500dV00000E7MyDQAV,2025-08-07 22:13:06,2025-08-11 10:52:29,Form_Mobile,1,1,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E7OSBQA3,2025-08-08 01:15:56,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Allowance,
500dV00000E7OwsQAF,2025-08-08 00:45:01,,Email,1,1,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000E7P9iQAF,2025-08-07 22:27:12,2025-08-08 09:54:42,Email,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E7PmbQAF,2025-08-07 23:44:36,2025-08-11 11:38:01,Email,1,2,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E7QQjQAN,2025-08-07 22:28:41,,Form_Mobile,1,1,Null,Payments,Payments - Deposits,
500dV00000E7QdjQAF,2025-08-08 00:34:28,,Email,1,1,Systemic in Nature,Account Opening,Account Opening - KYC,Identification
500dV00000E7QlkQAF,2025-08-07 22:43:54,,Form_Mobile,2,1,Null,Account Management,Account Management - MISC,
500dV00000E7Qs9QAF,2025-08-07 22:30:00,2025-08-11 10:49:33,Form_Mobile,1,1,Null,Account Management,Account Management - MISC,
500dV00000E7R0DQAV,2025-08-07 22:30:27,,Form_Mobile,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E7RQ6QAN,2025-08-07 23:24:46,,Email,1,,Null,Null,Null,
500dV00000E7RRdQAN,2025-08-07 22:31:50,2025-08-11 10:50:16,Form_Mobile,1,1,Null,Account Management,Account Management - MISC,
500dV00000E7RZhQAN,2025-08-07 22:32:08,2025-08-11 11:54:54,Form_Mobile,1,1,Systemic in Nature,Payments,Payments - Interest,
500dV00000E7ReZQAV,2025-08-07 22:45:59,2025-08-12 18:11:50,Form_Mobile,2,3,Systemic in Nature,Broker Trading,Broker Trading - MISC,
500dV00000E7RjNQAV,2025-08-07 22:32:45,,Form_Mobile,2,2,Systemic in Nature,Payments,Payments - Deposits,
500dV00000E7S7bQAF,2025-08-07 22:55:39,,Form_Mobile,2,1,Null,Payments,Payments - Withdrawals,
500dV00000E7SqkQAF,2025-08-07 23:14:22,,Form_Web,1,,Null,Taxes,Taxes - Yearly Tax Certificate,
500dV00000E7TV3QAN,2025-08-07 22:38:17,2025-08-11 11:49:27,Email,1,2,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E7TZzQAN,2025-08-07 23:09:47,2025-08-11 11:05:10,Email,1,1,Systemic in Nature,Account Management,Account Management - Cancellation,
500dV00000E7TbYQAV,2025-08-07 22:59:34,2025-08-11 10:55:59,Form_Mobile,1,1,Product Question,Account Management,Account Management - IT Issues,
500dV00000E7TriQAF,2025-08-07 23:39:32,,Backoffice,,1,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000E7UHUQA3,2025-08-07 23:01:52,,Form_Mobile,1,,Null,Taxes,Taxes - MISC,
500dV00000E7UcUQAV,2025-08-07 23:19:59,2025-08-11 11:02:13,Email,2,1,Null,Account Opening,Account Opening - Account Reactivation,Blocked Account
500dV00000E7UuCQAV,2025-08-08 00:09:59,,Form_Mobile,1,1,Null,Payments,Payments - MISC,
500dV00000E7VAJQA3,2025-08-07 23:07:17,2025-08-08 11:24:53,Email,2,2,Null,Account Management,Account Management - IT Issues,
500dV00000E7VF7QAN,2025-08-07 22:47:49,,Form_Web,1,,Null,Taxes,Taxes - Yearly Tax Certificate,
500dV00000E7VlOQAV,2025-08-07 23:23:01,2025-08-11 10:58:31,Email,1,1,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000E7Vv7QAF,2025-08-07 23:51:44,2025-08-11 11:04:51,Form_Mobile,1,1,Null,Account Management,Account Management - 2FA,
500dV00000E7W1WQAV,2025-08-07 23:10:03,2025-08-11 11:26:19,Email,1,1,Null,Account Management,Account Management - MISC,
500dV00000E7WcfQAF,2025-08-07 23:42:19,,Email,1,1,Null,Account Opening,Account Opening - KYC,
500dV00000E7WeEQAV,2025-08-07 23:10:19,2025-08-12 12:32:01,Form_Mobile,1,2,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E7X5eQAF,2025-08-07 23:15:23,,Form_Web,1,,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E7YbEQAV,2025-08-08 01:30:59,,Form_Mobile,1,,Null,Taxes,Taxes - MISC,
500dV00000E7ZiXQAV,2025-08-08 00:35:51,,Form_Mobile,1,1,Null,Payments,Payments - Deposits,
500dV00000E7bVrQAJ,2025-08-08 01:31:44,2025-08-11 11:07:07,Form_Mobile,1,1,Null,Account Opening,Account Opening - Opening Process,
500dV00000E7dO3QAJ,2025-08-08 03:23:18,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E7eTmQAJ,2025-08-08 02:32:52,,Form_Web,1,,Null,Taxes,Taxes - Yearly Tax Certificate,
500dV00000E7etdQAB,2025-08-08 06:49:47,2025-08-11 11:36:58,Email,1,1,Systemic in Nature,Account Management,Account Management - IT Issues,
500dV00000E7gQiQAJ,2025-08-08 03:43:18,2025-08-11 11:11:25,Form_Mobile,1,1,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E7hoBQAR,2025-08-08 03:54:07,2025-08-11 11:07:21,Email,1,1,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000E7iVhQAJ,2025-08-08 03:11:09,2025-08-11 11:05:30,Form_Mobile,1,1,Product Question,Account Management,Account Management - Data Deletion,
500dV00000E7inUQAR,2025-08-08 05:31:09,,Form_Mobile,2,2,Null,Payments,Payments - Deposits,
500dV00000E7jGZQAZ,2025-08-08 06:46:50,2025-08-11 11:12:39,Form_Mobile,1,1,Null,Account Management,Account Management - Client Documents,
500dV00000E7jZtQAJ,2025-08-08 04:55:29,,Email,1,1,Null,Broker Trading,Broker Trading - MISC,
500dV00000E7ja3QAB,2025-08-08 07:18:36,2025-08-11 11:17:59,Email,1,1,System Issue,Account Management,Account Management - IT Issues,App
500dV00000E7joPQAR,2025-08-08 05:43:26,,Form_Mobile,1,1,Null,Account Management,Account Management - Client Documents,
500dV00000E7kNuQAJ,2025-08-08 07:17:13,2025-08-11 11:23:52,Email,1,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Blocked Account
500dV00000E7lOkQAJ,2025-08-08 04:39:52,2025-08-11 10:27:16,Form_Mobile,1,1,Product Question,Payments,Payments - Deposits,
500dV00000E7mKuQAJ,2025-08-08 08:11:09,,Form_Mobile,1,,Null,Taxes,Taxes - MISC,
500dV00000E7ophQAB,2025-08-08 08:05:00,2025-08-11 11:30:56,Form_Mobile,1,2,New Scalable,Account Management,Account Management - MISC,
500dV00000E7pP9QAJ,2025-08-08 06:29:52,,Form_Mobile,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E7qMtQAJ,2025-08-08 08:13:19,2025-08-11 11:38:04,Email,1,1,Systemic in Nature,Account Management,Account Management - Cancellation,
500dV00000E7qTLQAZ,2025-08-08 08:46:05,2025-08-08 10:14:29,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E7qczQAB,2025-08-08 08:29:50,2025-08-08 13:10:28,Form_Web,1,1,Systemic in Nature,Account Management,Account Management - Cancellation,
500dV00000E7qoEQAR,2025-08-08 06:18:30,,Form_Mobile,1,,Null,Taxes,Taxes - MISC,
500dV00000E7qoHQAR,2025-08-08 07:30:27,2025-08-11 11:32:05,Form_Mobile,1,1,Systemic in Nature,Goodwill,Goodwill - Referral,
500dV00000E7rCSQAZ,2025-08-08 06:41:50,,Email,1,,Null,Null,Null,
500dV00000E7rPTQAZ,2025-08-08 08:38:05,2025-08-11 11:37:41,Form_Mobile,1,1,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000E7s0WQAR,2025-08-08 08:35:55,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E7sObQAJ,2025-08-08 06:35:19,2025-08-11 11:17:25,Form_Mobile,1,1,Null,Payments,Payments - Withdrawals,
500dV00000E7sV8QAJ,2025-08-08 07:58:12,2025-08-11 10:06:20,Form_Mobile,1,1,Systemic in Nature,Broker Trading,Broker Trading - Trade Issues,
500dV00000E7sd7QAB,2025-08-08 06:36:41,,Form_Mobile,1,,Null,Taxes,Taxes - German Tax ID and Church Taxes,
500dV00000E7si8QAB,2025-08-08 08:11:37,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E7t4XQAR,2025-08-08 06:44:10,2025-08-11 15:55:12,Form_Mobile,3,3,Product Question,Payments,Payments - Interest,
500dV00000E7t7oQAB,2025-08-08 07:11:37,2025-08-11 11:54:20,Form_Mobile,1,1,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E7tMMQAZ,2025-08-08 08:03:37,,Backoffice,,1,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000E7tMPQAZ,2025-08-08 08:39:17,2025-08-11 11:35:26,Email,1,1,Product Question,Account Management,Account Management - Cancellation,
500dV00000E7tXfQAJ,2025-08-08 08:32:00,2025-08-08 09:10:18,Outbound,,,No Reply,Account Management,Account Management - MISC,
500dV00000E7tnjQAB,2025-08-08 07:19:47,,Email,1,1,Null,Account Management,Account Management - MISC,
500dV00000E7urvQAB,2025-08-08 08:57:34,2025-08-08 08:57:34,Phone,,,Systemic in Nature,Corporate Actions,Corporate Actions - MISC,
500dV00000E7vG7QAJ,2025-08-08 09:03:47,,Form_Mobile,2,2,Systemic in Nature,Payments,Payments - Deposits,
500dV00000E7vJHQAZ,2025-08-08 07:45:07,,Form_Mobile,2,2,Null,Account Management,Account Management - Cancellation,
500dV00000E7vcmQAB,2025-08-08 09:14:56,2025-08-12 17:42:49,Form_Mobile,1,1,Product Question,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E7veMQAR,2025-08-08 08:42:34,2025-08-08 13:07:03,Form_Mobile,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E7vhWQAR,2025-08-08 08:32:55,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Calculation Details,
500dV00000E7vrEQAR,2025-08-08 08:41:39,2025-08-08 10:10:38,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E7vw1QAB,2025-08-08 08:49:36,2025-08-08 09:00:52,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E7w90QAB,2025-08-08 10:08:30,2025-08-08 11:16:46,Email,2,2,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E7wosQAB,2025-08-08 08:29:14,2025-08-08 13:54:29,Form_Web,3,5,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E7x8HQAR,2025-08-08 08:58:27,2025-08-08 09:15:02,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E7xZcQAJ,2025-08-08 07:49:29,2025-08-11 11:23:53,Email,1,1,Null,Account Opening,Account Opening - Account Reactivation,Cancelled Account
500dV00000E7xmVQAR,2025-08-08 07:52:25,2025-08-11 11:27:15,Form_Mobile,1,1,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000E7yFjQAJ,2025-08-08 09:10:28,2025-08-08 09:28:50,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E7ySSQAZ,2025-08-08 07:44:04,2025-08-11 11:24:04,Form_Mobile,1,1,Null,Account Opening,Account Opening - KYC,
500dV00000E7yU4QAJ,2025-08-08 08:14:24,2025-08-11 11:54:17,Email,1,1,Null,Account Management,Account Management - Cancellation,
500dV00000E7yc7QAB,2025-08-08 07:47:17,2025-08-11 11:27:46,Form_Mobile,1,1,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E7yfQQAR,2025-08-08 09:18:03,,Form_Mobile,1,1,New Scalable,Payments,Payments - MISC,
500dV00000E7ysKQAR,2025-08-08 08:44:40,2025-08-08 08:44:40,Phone,,,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E7yx9QAB,2025-08-08 09:06:01,2025-08-08 11:04:07,Outbound,1,2,Null,Account Management,Account Management - 2FA,
500dV00000E7yypQAB,2025-08-08 09:22:21,2025-08-08 09:24:58,Outbound,,1,Null,Taxes,Taxes - Tax Allowance,
500dV00000E7z3cQAB,2025-08-08 09:06:24,2025-08-08 09:11:46,Outbound,,1,Null,Taxes,Taxes - Tax Allowance,
500dV00000E7z6oQAB,2025-08-08 08:29:22,2025-08-08 09:35:25,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E7zBaQAJ,2025-08-08 08:00:44,,Form_Mobile,2,1,Null,Account Management,Account Management - Data Change,Reference Account
500dV00000E7zDFQAZ,2025-08-08 08:11:44,,Form_Web,1,1,Null,Corporate Actions,Corporate Actions - MISC,
500dV00000E7zIEQAZ,2025-08-08 09:32:30,2025-08-08 09:45:03,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E7zbSQAR,2025-08-08 08:32:40,2025-08-08 08:38:18,Outbound,,,Null,Payments,Payments - MISC,
500dV00000E7zhtQAB,2025-08-08 09:07:10,2025-08-08 09:16:43,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E7zoNQAR,2025-08-08 08:48:31,,Form_Mobile,1,1,Null,Goodwill,Goodwill - Fees,
500dV00000E7zwVQAR,2025-08-08 08:41:43,2025-08-08 08:41:43,Phone,,,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E80AuQAJ,2025-08-08 08:14:23,2025-08-11 18:03:23,Outbound,,,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000E80FlQAJ,2025-08-08 09:11:17,,Email,1,,Null,Null,Null,
500dV00000E80KXQAZ,2025-08-08 07:47:22,2025-08-11 11:27:39,Form_Mobile,1,1,Null,Account Management,Account Management - Client Documents,Securities Statement
500dV00000E80MEQAZ,2025-08-08 08:59:19,2025-08-11 11:40:02,Email,1,1,Systemic in Nature,Account Management,Account Management - Client Documents,
500dV00000E80SeQAJ,2025-08-08 08:26:20,2025-08-08 11:01:42,Form_Web,1,1,Null,Payments,Payments - Deposits,
500dV00000E80isQAB,2025-08-08 09:21:01,2025-08-11 10:46:48,Email,2,3,Systemic in Nature,Corporate Actions,Corporate Actions - Instructions,
500dV00000E80xKQAR,2025-08-08 08:38:40,2025-08-08 08:55:49,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E815JQAR,2025-08-08 07:51:07,2025-08-08 10:06:52,Form_Mobile,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E8172QAB,2025-08-08 09:42:45,,Email,1,,Null,Null,Null,
500dV00000E81AAQAZ,2025-08-08 08:23:09,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E81ADQAZ,2025-08-08 08:59:58,,Phone,1,2,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000E81BvQAJ,2025-08-08 09:10:24,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E81IKQAZ,2025-08-08 09:05:02,2025-08-08 09:05:02,Phone,,,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E81YYQAZ,2025-08-08 09:34:03,,Phone,,1,Systemic in Nature,Account Opening,Account Opening - Opening Process,
500dV00000E81dBQAR,2025-08-08 07:54:38,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Broker Functions,
500dV00000E82B6QAJ,2025-08-08 08:25:51,2025-08-11 11:36:49,Form_Mobile,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E82MVQAZ,2025-08-08 09:40:42,2025-08-08 09:53:08,Outbound,,1,Null,Account Management,Account Management - MISC,
500dV00000E82O1QAJ,2025-08-08 08:40:16,2025-08-08 08:58:38,Phone,,,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E82W3QAJ,2025-08-08 08:18:21,,Outbound,1,2,Systemic in Nature,Broker Trading,Broker Trading - Trade Issues,
500dV00000E82keQAB,2025-08-08 08:44:08,2025-08-08 11:18:21,Form_Mobile,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E82pQQAR,2025-08-08 08:04:45,2025-08-08 08:29:43,Outbound,,,No Reply,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E833tQAB,2025-08-08 08:04:45,,Form_Web,1,,Null,Taxes,Taxes - MISC,
500dV00000E838sQAB,2025-08-08 09:00:58,2025-08-08 12:50:34,Form_Mobile,1,1,Systemic in Nature,Account Management,Account Management - Client Documents,
