Call Time,Call ID,Direction,Status,Ringing,Talking,Cost,day,week,Hour,Ring time,IVR Time,Wait Time in Queue,Total Waiting Time (queue+ring),Talk Time,Total Call Duration (excl IVR),Environment (from Extension),SLA breach,Volume,Abandon,Abandon (within 10s),Year,Month,Day,Transfer
2025-08-04 17:12:19,00000000-01dc-0552-2ba3-4c8400001df9,Inbound,Answered,00:00:00,00:00:18,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:10:55,00000000-01dc-0551-c3e3-30ea00001df8,Inbound,Answered,00:00:09,00:00:18,0,04/08/2025,32,17,9,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:10:33,00000000-01dc-0551-c3e3-30ea00001df8,Inbound Queue,Waiting,00:00:00,00:00:31,0,04/08/2025,32,17,0,,31,31,18,49,,0,1,0,0,2025,8,4,0
2025-08-04 17:10:19,00000000-01dc-0551-c3e3-30ea00001df8,Inbound,Answered,00:00:00,00:00:14,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:10:06,00000000-01dc-0551-c3e3-30ea00001df8,Inbound,Answered,00:00:00,00:00:13,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:09:54,00000000-01dc-0551-c3e3-30ea00001df8,Inbound,Answered,00:00:00,00:00:13,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:09:25,00000000-01dc-0551-c3e3-30ea00001df8,Inbound,Answered,00:00:00,00:00:29,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:07:09,00000000-01dc-0551-7308-cfe200001df7,Outbound,Answered,00:00:07,00:04:08,4.13,04/08/2025,32,17,7,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:07:51,00000000-01dc-0551-5392-7dce00001df6,Inbound,Answered,00:00:13,00:23:21,0,04/08/2025,32,17,13,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:07:29,00000000-01dc-0551-5392-7dce00001df6,Inbound Queue,Waiting,00:00:00,00:00:35,0,04/08/2025,32,17,0,,35,35,1401,1436,,0,1,0,0,2025,8,4,0
2025-08-04 17:07:12,00000000-01dc-0551-5392-7dce00001df6,Inbound,Answered,00:00:00,00:00:16,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:06:56,00000000-01dc-0551-5392-7dce00001df6,Inbound,Answered,00:00:00,00:00:16,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:06:37,00000000-01dc-0551-5392-7dce00001df6,Inbound,Answered,00:00:00,00:00:19,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:06:16,00000000-01dc-0551-5392-7dce00001df6,Inbound,Answered,00:00:00,00:00:21,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:07:40,00000000-01dc-0551-471a-27c600001df5,Inbound,Answered,00:00:11,00:05:30,0,04/08/2025,32,17,11,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:07:18,00000000-01dc-0551-471a-27c600001df5,Inbound Queue,Waiting,00:00:00,00:00:33,0,04/08/2025,32,17,0,,33,33,330,363,,0,1,0,0,2025,8,4,0
2025-08-04 17:06:32,00000000-01dc-0551-471a-27c600001df5,Inbound,Answered,00:00:00,00:00:46,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:05:55,00000000-01dc-0551-471a-27c600001df5,Inbound,Answered,00:00:00,00:00:36,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:04:16,00000000-01dc-0551-0b9b-33fa00001df4,Inbound Queue,Unanswered,00:00:00,00:21:15,0,04/08/2025,32,17,0,,1275,1275,36,1311,,1,1,1,1,2025,8,4,0
2025-08-04 17:05:24,00000000-01dc-0551-06b2-139b00001df3,Inbound,Answered,00:00:10,00:01:23,0,04/08/2025,32,17,10,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:04:51,00000000-01dc-0551-06b2-139b00001df3,Inbound Queue,Waiting,00:00:00,00:00:42,0,04/08/2025,32,17,0,,42,42,83,125,,0,1,0,0,2025,8,4,0
2025-08-04 17:04:34,00000000-01dc-0551-06b2-139b00001df3,Inbound,Answered,00:00:00,00:00:17,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:04:23,00000000-01dc-0551-06b2-139b00001df3,Inbound,Answered,00:00:00,00:00:11,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:04:07,00000000-01dc-0551-06b2-139b00001df3,Inbound,Answered,00:00:00,00:00:16,0,04/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:59:24,00000000-01dc-0550-5bf0-d00200001df2,Inbound Queue,Unanswered,00:00:00,00:00:25,0,04/08/2025,32,16,0,,25,25,16,41,,0,1,1,1,2025,8,4,0
2025-08-04 16:59:21,00000000-01dc-0550-5bf0-d00200001df2,Inbound,Answered,00:00:00,00:00:03,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:59:08,00000000-01dc-0550-5426-e3e000001df1,Outbound,Unanswered,00:00:03,00:00:00,0,04/08/2025,32,16,3,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:00:22,00000000-01dc-0550-3c9e-5ec800001df0,Inbound,Answered,00:00:06,00:08:59,0,04/08/2025,32,17,6,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:59:39,00000000-01dc-0550-3c9e-5ec800001df0,Inbound Queue,Waiting,00:00:00,00:00:48,0,04/08/2025,32,16,0,,48,48,539,587,,0,1,0,0,2025,8,4,0
2025-08-04 16:59:15,00000000-01dc-0550-3c9e-5ec800001df0,Inbound,Answered,00:00:00,00:00:24,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:58:53,00000000-01dc-0550-3c9e-5ec800001df0,Inbound,Answered,00:00:00,00:00:22,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:58:28,00000000-01dc-0550-3c9e-5ec800001df0,Inbound,Answered,00:00:00,00:00:25,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:58:23,00000000-01dc-0550-3527-28c800001def,Inbound Queue,Unanswered,00:00:00,00:00:04,0,04/08/2025,32,16,0,,4,4,25,29,,0,1,1,0,2025,8,4,0
2025-08-04 16:58:16,00000000-01dc-0550-3527-28c800001def,Inbound,Answered,00:00:00,00:00:07,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:58:48,00000000-01dc-0550-1df9-387b00001dee,Inbound,Answered,00:00:11,00:02:33,0,04/08/2025,32,16,11,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:58:26,00000000-01dc-0550-1df9-387b00001dee,Inbound Queue,Waiting,00:00:00,00:00:33,0,04/08/2025,32,16,0,,33,33,153,186,,0,1,0,0,2025,8,4,0
2025-08-04 16:58:06,00000000-01dc-0550-1df9-387b00001dee,Inbound,Answered,00:00:00,00:00:20,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:57:37,00000000-01dc-0550-1df9-387b00001dee,Inbound,Answered,00:00:00,00:00:29,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:57:37,00000000-01dc-0550-1a1f-9c8d00001ded,Inbound Queue,Unanswered,00:00:00,00:00:33,0,04/08/2025,32,16,0,,33,33,29,62,,0,1,1,1,2025,8,4,0
2025-08-04 16:57:30,00000000-01dc-0550-1a1f-9c8d00001ded,Inbound,Answered,00:00:00,00:00:07,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:58:56,00000000-01dc-0550-17c8-1ae800001dec,Inbound,Answered,00:00:09,00:03:12,0,04/08/2025,32,16,9,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:58:34,00000000-01dc-0550-17c8-1ae800001dec,Inbound Queue,Waiting,00:00:00,00:00:31,0,04/08/2025,32,16,0,,31,31,192,223,,0,1,0,0,2025,8,4,0
2025-08-04 16:58:07,00000000-01dc-0550-17c8-1ae800001dec,Inbound,Answered,00:00:00,00:00:27,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:57:51,00000000-01dc-0550-17c8-1ae800001dec,Inbound,Answered,00:00:00,00:00:16,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:57:26,00000000-01dc-0550-17c8-1ae800001dec,Inbound,Answered,00:00:00,00:00:24,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:57:21,00000000-01dc-0550-1162-35fd00001deb,Inbound Queue,Unanswered,00:00:00,00:00:49,0,04/08/2025,32,16,0,,49,49,24,73,,0,1,1,1,2025,8,4,0
2025-08-04 16:57:16,00000000-01dc-0550-1162-35fd00001deb,Inbound,Answered,00:00:00,00:00:05,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:16:51,00000000-01dc-0550-059e-7ee800001dea,Inbound,Answered,00:00:06,00:07:16,0,04/08/2025,32,17,6,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 17:16:09,00000000-01dc-0550-059e-7ee800001dea,Inbound Queue,Waiting,00:00:00,00:00:47,0,04/08/2025,32,17,0,,47,47,436,483,,0,1,0,0,2025,8,4,0
2025-08-04 16:58:09,00000000-01dc-0550-059e-7ee800001dea,Inbound,Answered,00:00:07,00:17:54,0,04/08/2025,32,16,7,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:57:47,00000000-01dc-0550-059e-7ee800001dea,Inbound Queue,Waiting,00:00:00,00:00:29,0,04/08/2025,32,16,0,,29,29,1074,1103,,0,1,0,0,2025,8,4,0
2025-08-04 16:57:23,00000000-01dc-0550-059e-7ee800001dea,Inbound,Answered,00:00:00,00:00:23,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:57:13,00000000-01dc-0550-059e-7ee800001dea,Inbound,Answered,00:00:00,00:00:11,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:56:56,00000000-01dc-0550-059e-7ee800001dea,Inbound,Answered,00:00:00,00:00:17,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:56:33,00000000-01dc-054f-f811-bf4900001de9,Inbound,Answered,00:00:00,00:00:45,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:56:33,00000000-01dc-054f-d284-22d100001de8,Inbound Queue,Unanswered,00:00:00,00:01:27,0,04/08/2025,32,16,0,,87,87,45,132,,1,1,1,1,2025,8,4,0
2025-08-04 16:56:03,00000000-01dc-054f-d284-22d100001de8,Inbound,Answered,00:00:00,00:00:30,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:55:30,00000000-01dc-054f-d284-22d100001de8,Inbound,Answered,00:00:00,00:00:32,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:57:02,00000000-01dc-054f-c309-fcc500001de7,Inbound,Answered,00:00:03,00:06:19,0,04/08/2025,32,16,3,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:56:40,00000000-01dc-054f-c309-fcc500001de7,Inbound Queue,Waiting,00:00:00,00:00:26,0,04/08/2025,32,16,0,,26,26,379,405,,0,1,0,0,2025,8,4,0
2025-08-04 16:56:22,00000000-01dc-054f-c309-fcc500001de7,Inbound,Answered,00:00:00,00:00:18,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:55:57,00000000-01dc-054f-c309-fcc500001de7,Inbound,Answered,00:00:00,00:00:25,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:55:39,00000000-01dc-054f-c309-fcc500001de7,Inbound,Answered,00:00:00,00:00:18,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:55:04,00000000-01dc-054f-c309-fcc500001de7,Inbound,Answered,00:00:00,00:00:35,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:56:05,00000000-01dc-054f-aa8f-950500001de6,Inbound,Answered,00:00:07,00:05:55,0,04/08/2025,32,16,7,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:55:43,00000000-01dc-054f-aa8f-950500001de6,Inbound Queue,Waiting,00:00:00,00:00:30,0,04/08/2025,32,16,0,,30,30,355,385,,0,1,0,0,2025,8,4,0
2025-08-04 16:55:25,00000000-01dc-054f-aa8f-950500001de6,Inbound,Answered,00:00:00,00:00:17,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:54:48,00000000-01dc-054f-aa8f-950500001de6,Inbound,Answered,00:00:00,00:00:37,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:54:23,00000000-01dc-054f-aa8f-950500001de6,Inbound,Answered,00:00:00,00:00:25,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:52:33,00000000-01dc-054f-2c96-b7f800001de5,Inbound,Answered,00:00:07,00:05:45,0,04/08/2025,32,16,7,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:52:10,00000000-01dc-054f-2c96-b7f800001de5,Inbound Queue,Waiting,00:00:00,00:00:29,0,04/08/2025,32,16,0,,29,29,345,374,,0,1,0,0,2025,8,4,0
2025-08-04 16:51:56,00000000-01dc-054f-2c96-b7f800001de5,Inbound,Answered,00:00:00,00:00:14,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:51:40,00000000-01dc-054f-2c96-b7f800001de5,Inbound,Answered,00:00:00,00:00:16,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:51:24,00000000-01dc-054f-2c96-b7f800001de5,Inbound,Answered,00:00:00,00:00:15,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:50:52,00000000-01dc-054f-2c96-b7f800001de5,Inbound,Answered,00:00:00,00:00:33,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:48:45,00000000-01dc-054e-e0d4-6b7600001de4,Outbound,Unanswered,00:00:07,00:00:00,0,04/08/2025,32,16,7,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:47:38,00000000-01dc-054e-b8d8-981f00001de3,Inbound,Answered,00:00:00,00:00:00,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:46:44,00000000-01dc-054e-85ed-992600001de2,Internal,Answered,00:00:09,00:02:25,0,04/08/2025,32,16,9,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:46:12,00000000-01dc-054e-85ed-992600001de2,Internal,Waiting,00:00:00,00:00:40,0,04/08/2025,32,16,0,,40,40,145,185,,0,1,0,0,2025,8,4,0
2025-08-04 16:45:59,00000000-01dc-054e-7dfc-484d00001de1,Outbound,Unanswered,00:00:04,00:00:00,0,04/08/2025,32,16,4,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:46:31,00000000-01dc-054e-7cb3-e71a00001de0,Inbound,Answered,00:00:11,00:05:14,0,04/08/2025,32,16,11,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:46:09,00000000-01dc-054e-7cb3-e71a00001de0,Inbound Queue,Waiting,00:00:00,00:00:33,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:45:57,00000000-01dc-054e-7cb3-e71a00001de0,Inbound,Answered,00:00:00,00:00:12,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:45:37,00000000-01dc-054e-70c4-0c7f00001ddf,Outbound,Unanswered,00:00:08,00:00:00,0,04/08/2025,32,16,8,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:59:02,00000000-01dc-054e-65a3-1e2700001dde,Inbound,Answered,00:00:00,00:01:23,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:46:33,00000000-01dc-054e-65a3-1e2700001dde,Inbound,Answered,00:00:04,00:12:26,0,04/08/2025,32,16,4,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:46:10,00000000-01dc-054e-65a3-1e2700001dde,Inbound Queue,Waiting,00:00:00,00:00:26,0,04/08/2025,32,16,0,,26,26,746,772,,0,1,0,0,2025,8,4,0
2025-08-04 16:45:40,00000000-01dc-054e-65a3-1e2700001dde,Inbound,Answered,00:00:00,00:00:30,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:45:18,00000000-01dc-054e-65a3-1e2700001dde,Inbound,Answered,00:00:00,00:00:22,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:59:05,00000000-01dc-054e-6403-651000001ddd,Inbound,Answered,00:00:03,00:06:23,0,04/08/2025,32,16,3,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:46:19,00000000-01dc-054e-6403-651000001ddd,Inbound Queue,Waiting,00:00:00,00:12:48,0,04/08/2025,32,16,0,,768,768,383,1151,,1,1,0,0,2025,8,4,0
2025-08-04 16:45:48,00000000-01dc-054e-6403-651000001ddd,Inbound,Answered,00:00:00,00:00:32,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:45:15,00000000-01dc-054e-6403-651000001ddd,Inbound,Answered,00:00:00,00:00:32,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:45:05,00000000-01dc-054e-5da6-1be800001ddc,Inbound Queue,Unanswered,00:00:00,00:13:33,0,04/08/2025,32,16,0,,813,813,32,845,,1,1,1,1,2025,8,4,0
2025-08-04 16:45:33,00000000-01dc-054e-2fe5-d5fb00001ddb,Inbound,Answered,00:00:11,00:05:12,0,04/08/2025,32,16,11,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:44:50,00000000-01dc-054e-2fe5-d5fb00001ddb,Inbound Queue,Waiting,00:00:00,00:00:54,0,04/08/2025,32,16,0,,54,54,312,366,,1,1,0,0,2025,8,4,0
2025-08-04 16:44:26,00000000-01dc-054e-2fe5-d5fb00001ddb,Inbound,Answered,00:00:00,00:00:24,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:44:06,00000000-01dc-054e-2fe5-d5fb00001ddb,Inbound,Answered,00:00:00,00:00:20,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:43:48,00000000-01dc-054e-2fe5-d5fb00001ddb,Inbound,Answered,00:00:00,00:00:18,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:45:29,00000000-01dc-054d-dae2-4b0100001dda,Inbound,Answered,00:00:09,00:08:29,0,04/08/2025,32,16,9,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:45:07,00000000-01dc-054d-dae2-4b0100001dda,Inbound Queue,Waiting,00:00:00,00:00:31,0,04/08/2025,32,16,0,,31,31,509,540,,0,1,0,0,2025,8,4,0
2025-08-04 16:44:49,00000000-01dc-054d-dae2-4b0100001dda,Inbound,Answered,00:00:00,00:00:18,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:44:36,00000000-01dc-054d-dae2-4b0100001dda,Inbound,Answered,00:00:00,00:00:13,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:43:18,00000000-01dc-054d-dae2-4b0100001dda,Inbound,Answered,00:00:04,00:01:15,0,04/08/2025,32,16,4,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:42:55,00000000-01dc-054d-dae2-4b0100001dda,Inbound Queue,Waiting,00:00:00,00:00:26,0,04/08/2025,32,16,0,,26,26,75,101,,0,1,0,0,2025,8,4,0
2025-08-04 16:42:31,00000000-01dc-054d-dae2-4b0100001dda,Inbound,Answered,00:00:00,00:00:25,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:41:58,00000000-01dc-054d-dae2-4b0100001dda,Inbound,Answered,00:00:00,00:00:33,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:41:25,00000000-01dc-054d-dae2-4b0100001dda,Inbound,Answered,00:00:00,00:00:32,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:42:21,00000000-01dc-054d-ca2e-1c8400001dd9,Inbound,Answered,00:00:09,00:06:06,0,04/08/2025,32,16,9,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:41:59,00000000-01dc-054d-ca2e-1c8400001dd9,Inbound Queue,Waiting,00:00:00,00:00:31,0,04/08/2025,32,16,0,,31,31,366,397,,0,1,0,0,2025,8,4,0
2025-08-04 16:41:43,00000000-01dc-054d-ca2e-1c8400001dd9,Inbound,Answered,00:00:00,00:00:16,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:41:25,00000000-01dc-054d-ca2e-1c8400001dd9,Inbound,Answered,00:00:00,00:00:17,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:40:57,00000000-01dc-054d-ca2e-1c8400001dd9,Inbound,Answered,00:00:00,00:00:28,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:41:13,00000000-01dc-054d-aca5-b62000001dd8,Inbound,Answered,00:00:04,00:04:29,0,04/08/2025,32,16,4,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:40:50,00000000-01dc-054d-aca5-b62000001dd8,Inbound Queue,Waiting,00:00:00,00:00:27,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:40:08,00000000-01dc-054d-aca5-b62000001dd8,Inbound,Answered,00:00:00,00:00:42,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:38:35,00000000-01dc-054d-7587-d54400001dd7,Inbound,Unanswered,00:00:00,00:00:00,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:38:30,00000000-01dc-054d-7244-94a300001dd6,Inbound,Unanswered,00:00:00,00:00:00,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:38:19,00000000-01dc-054d-6bfd-1ea800001dd5,Inbound,Unanswered,00:00:00,00:00:00,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:38:13,00000000-01dc-054d-6829-d35c00001dd4,Inbound,Unanswered,00:00:00,00:00:00,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:39:36,00000000-01dc-054d-5a27-f45500001dd3,Inbound,Answered,00:00:14,00:16:48,0,04/08/2025,32,16,14,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:38:53,00000000-01dc-054d-5a27-f45500001dd3,Inbound Queue,Waiting,00:00:00,00:00:57,0,04/08/2025,32,16,0,,57,57,1008,1065,,1,1,0,0,2025,8,4,0
2025-08-04 16:38:42,00000000-01dc-054d-5a27-f45500001dd3,Inbound,Answered,00:00:00,00:00:11,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:38:27,00000000-01dc-054d-5a27-f45500001dd3,Inbound,Answered,00:00:00,00:00:15,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:38:16,00000000-01dc-054d-5a27-f45500001dd3,Inbound,Answered,00:00:00,00:00:11,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:37:49,00000000-01dc-054d-5a27-f45500001dd3,Inbound,Answered,00:00:00,00:00:26,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:37:30,00000000-01dc-054d-4e83-a3bb00001dd2,Internal,Unanswered,00:00:00,00:00:07,0,04/08/2025,32,16,0,,7,7,26,33,,0,1,1,0,2025,8,4,0
2025-08-04 16:40:10,00000000-01dc-054d-2665-c49800001dd1,Inbound,Answered,00:00:07,00:12:27,0,04/08/2025,32,16,7,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:39:32,00000000-01dc-054d-2665-c49800001dd1,Inbound Queue,Waiting,00:00:00,00:00:44,0,04/08/2025,32,16,0,,44,44,747,791,,0,1,0,0,2025,8,4,0
2025-08-04 16:36:59,00000000-01dc-054d-2665-c49800001dd1,Inbound,Answered,00:00:10,00:02:23,0,04/08/2025,32,16,10,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:36:36,00000000-01dc-054d-2665-c49800001dd1,Inbound Queue,Waiting,00:00:00,00:00:32,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:36:22,00000000-01dc-054d-2665-c49800001dd1,Inbound,Answered,00:00:00,00:00:14,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:37:15,00000000-01dc-054d-157e-751300001dd0,Inbound,Answered,00:00:04,00:00:49,0,04/08/2025,32,16,4,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:36:53,00000000-01dc-054d-157e-751300001dd0,Inbound Queue,Waiting,00:00:00,00:00:26,0,04/08/2025,32,16,0,,26,26,49,75,,0,1,0,0,2025,8,4,0
2025-08-04 16:36:30,00000000-01dc-054d-157e-751300001dd0,Inbound,Answered,00:00:00,00:00:23,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:36:17,00000000-01dc-054d-157e-751300001dd0,Inbound,Answered,00:00:00,00:00:13,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:35:54,00000000-01dc-054d-157e-751300001dd0,Inbound,Answered,00:00:00,00:00:23,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:40:26,00000000-01dc-054d-1161-e36900001dcf,Inbound,Answered,00:00:04,00:16:35,0,04/08/2025,32,16,4,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:40:04,00000000-01dc-054d-1161-e36900001dcf,Inbound Queue,Waiting,00:00:00,00:00:26,0,04/08/2025,32,16,0,,26,26,995,1021,,0,1,0,0,2025,8,4,0
2025-08-04 16:39:47,00000000-01dc-054d-1161-e36900001dcf,Inbound,Answered,00:00:00,00:00:16,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:39:13,00000000-01dc-054d-1161-e36900001dcf,Inbound,Answered,00:00:00,00:00:34,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
2025-08-04 16:38:49,00000000-01dc-054d-1161-e36900001dcf,Inbound,Answered,00:00:00,00:00:25,0,04/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,4,0
